"pubid","member","year"
"28366204","Gale, Michael","2017"
"28318042","Gale, Michael","2017"
"28279563","Gale, Michael","2017"
"28130493","Gale, Michael","2017"
"28094802","Gale, Michael","2017"
"28077630","Gale, Michael","2017"
"27933528","Gale, Michael","2017"
"29479184","Gantt, Soren","2017"
"29266275","Gantt, Soren","2017"
"29026166","Gantt, Soren","2017"
"28839090","Gantt, Soren","2017"
"28381570","Gantt, Soren","2017"
"29046735","Grady, William","2017"
"28982739","Grady, William","2017"
"28809863","Grady, William","2017"
"28503955","Grady, William","2017"
"28469732","Grady, William","2017"
"28265303","Grady, William","2017"
"28143937","Grady, William","2017"
"29048962","Hawes, Stephen","2017"
"28939667","Hawes, Stephen","2017"
"28667755","Hawes, Stephen","2017"
"28612658","Hawes, Stephen","2017"
"28577154","Hawes, Stephen","2017"
"28515108","Hawes, Stephen","2017"
"28407641","Hawes, Stephen","2017"
"28395528","Hawes, Stephen","2017"
"28332888","Hawes, Stephen","2017"
"28236716","Hawes, Stephen","2017"
"28638104","Hladik, Florian","2017"
"29281620","Jerome, Keith","2017"
"29263840","Jerome, Keith","2017"
"29223372","Jerome, Keith","2017"
"28876290","Jerome, Keith","2017"
"28873986","Jerome, Keith","2017"
"28870221","Jerome, Keith","2017"
"28838146","Jerome, Keith","2017"
"28711653","Jerome, Keith","2017"
"28596425","Jerome, Keith","2017"
"28501538","Jerome, Keith","2017"
"28468878","Jerome, Keith","2017"
"28463754","Jerome, Keith","2017"
"28462817","Jerome, Keith","2017"
"28424485","Jerome, Keith","2017"
"28379561","Jerome, Keith","2017"
"28369203","Jerome, Keith","2017"
"28329354","Jerome, Keith","2017"
"28298452","Jerome, Keith","2017"
"28287142","Jerome, Keith","2017"
"28254976","Jerome, Keith","2017"
"28239658","Jerome, Keith","2017"
"28209840","Jerome, Keith","2017"
"28209721","Jerome, Keith","2017"
"28183847","Jerome, Keith","2017"
"28181657","Jerome, Keith","2017"
"28100494","Jerome, Keith","2017"
"28929860","Ko, Linda","2017"
"28542020","Ko, Linda","2017"
"28467137","Ko, Linda","2017"
"29281620","Koelle, David","2017"
"29259582","Koelle, David","2017"
"29155096","Koelle, David","2017"
"29029303","Koelle, David","2017"
"28972094","Koelle, David","2017"
"28819312","Koelle, David","2017"
"28711653","Koelle, David","2017"
"28701399","Koelle, David","2017"
"28616443","Koelle, David","2017"
"28471862","Koelle, David","2017"
"28287142","Koelle, David","2017"
"28093446","Koelle, David","2017"
"29138337","Lagunoff, Michael","2017"
"28335496","Lagunoff, Michael","2017"
"28275189","Lagunoff, Michael","2017"
"28257516","Lagunoff, Michael","2017"
"29189972","Lampe, Johanna","2017"
"28808723","Lampe, Johanna","2017"
"28760940","Lampe, Johanna","2017"
"28659712","Lampe, Johanna","2017"
"28542447","Lampe, Johanna","2017"
"28446501","Lampe, Johanna","2017"
"28364866","Lampe, Johanna","2017"
"28806749","Madeleine, Margaret","2017"
"28615224","Madeleine, Margaret","2017"
"29251593","Malik, Harmit","2017"
"28898647","Malik, Harmit","2017"
"28874454","Malik, Harmit","2017"
"28727819","Malik, Harmit","2017"
"28631612","Malik, Harmit","2017"
"28541576","Malik, Harmit","2017"
"28333217","Malik, Harmit","2017"
"28057823","Malik, Harmit","2017"
"29241550","McGuire, Andrew","2017"
"28133796","McGuire, Andrew","2017"
"30241147","Menon, Manoj","2017"
"29244988","Menon, Manoj","2017"
"29058504","Menon, Manoj","2017"
"28404756","Menon, Manoj","2017"
"29355224","Mugo, Nelly","2017"
"29355231","Mugo, Nelly","2017"
"29297375","Mugo, Nelly","2017"
"29240922","Mugo, Nelly","2017"
"29108000","Mugo, Nelly","2017"
"29040666","Mugo, Nelly","2017"
"29023464","Mugo, Nelly","2017"
"28961676","Mugo, Nelly","2017"
"28899162","Mugo, Nelly","2017"
"28777265","Mugo, Nelly","2017"
"28741331","Mugo, Nelly","2017"
"28732773","Mugo, Nelly","2017"
"28725164","Mugo, Nelly","2017"
"28634661","Mugo, Nelly","2017"
"28399558","Mugo, Nelly","2017"
"28377421","Mugo, Nelly","2017"
"28362073","Mugo, Nelly","2017"
"28361508","Mugo, Nelly","2017"
"28100808","Mugo, Nelly","2017"
"27787340","Mugo, Nelly","2017"
"27699594","Mugo, Nelly","2017"
"29551137","Overbaugh, Julie","2017"
"29354661","Overbaugh, Julie","2017"
"28972927","Overbaugh, Julie","2017"
"28797022","Overbaugh, Julie","2017"
"28579254","Overbaugh, Julie","2017"
"28252055","Overbaugh, Julie","2017"
"28198789","Overbaugh, Julie","2017"
"28052137","Overbaugh, Julie","2017"
"28802670","Polyak, Stephen","2017"
"28158203","Polyak, Stephen","2017"
"29272200","Ramsey, Scott","2017"
"30657402","Ramsey, Scott","2017"
"28723253","Ramsey, Scott","2017"
"28686055","Ramsey, Scott","2017"
"28542690","Ramsey, Scott","2017"
"28242792","Ramsey, Scott","2017"
"28237193","Ramsey, Scott","2017"
"28224383","Ramsey, Scott","2017"
"27711921","Ramsey, Scott","2017"
"27704390","Ramsey, Scott","2017"
"29283469","Rodriguez, Cristina","2017"
"29192017","Rodriguez, Cristina","2017"
"27734205","Rodriguez, Cristina","2017"
"28978712","Rose, Timothy","2017"
"28850829","Rose, Timothy","2017"
"28335496","Rose, Timothy","2017"
"29270173","Savan, Ram","2017"
"28926532","Savan, Ram","2017"
"28666937","Savan, Ram","2017"
"28911015","Schwartz, Stephen","2017"
"28806749","Schwartz, Stephen","2017"
"28604732","Schwartz, Stephen","2017"
"28404756","Schwartz, Stephen","2017"
"28324030","Schwartz, Stephen","2017"
"28146567","Schwartz, Stephen","2017"
"27918777","Schwartz, Stephen","2017"
"29283274","Scott, John","2017"
"28967377","Scott, John","2017"
"28820726","Scott, John","2017"
"28699578","Scott, John","2017"
"28642438","Scott, John","2017"
"28584856","Scott, John","2017"
"28408477","Scott, John","2017"
"28119464","Scott, John","2017"
"28096274","Scott, John","2017"
"28715972","Smith, Jason","2017"
"28622386","Smith, Jason","2017"
"28526500","Smith, Jason","2017"
"28431696","Smith, Jason","2017"
"28359517","Smith, Jason","2017"
"28119475","Smith, Jason","2017"
"28030499","Smith, Jason","2017"
"28007258","Smith, Jason","2017"
"29241550","Stamatatos, Leonidas","2017"
"28445724","Stamatatos, Leonidas","2017"
"28133796","Stamatatos, Leonidas","2017"
"28553952","Stetson, Daniel","2017"
"28142323","Stetson, Daniel","2017"
"30241166","Thompson, Beti","2017"
"29237420","Thompson, Beti","2017"
"29055611","Thompson, Beti","2017"
"28697063","Thompson, Beti","2017"
"28691281","Thompson, Beti","2017"
"28503660","Thompson, Beti","2017"
"28116917","Thompson, Beti","2017"
"27991613","Thompson, Beti","2017"
"26403889","Thompson, Beti","2017"
"29308404","Wald, Anna","2017"
"29281620","Wald, Anna","2017"
"29175899","Wald, Anna","2017"
"29026166","Wald, Anna","2017"
"28876290","Wald, Anna","2017"
"28838145","Wald, Anna","2017"
"28711653","Wald, Anna","2017"
"28701399","Wald, Anna","2017"
"28663436","Wald, Anna","2017"
"28381570","Wald, Anna","2017"
"28329211","Wald, Anna","2017"
"28287142","Wald, Anna","2017"
"28198789","Wald, Anna","2017"
"27930501","Wald, Anna","2017"
"28152044","Wasserheit, Judith","2017"
"29807613","Winer, Rachel","2017"
"29113956","Winer, Rachel","2017"
"28934151","Winer, Rachel","2017"
"28747145","Winer, Rachel","2017"
"28667755","Winer, Rachel","2017"
"28052328","Winer, Rachel","2017"
"29404484","Yeh, Matthew","2017"
"29155082","Yeh, Matthew","2017"
"28970141","Yeh, Matthew","2017"
"28938650","Yeh, Matthew","2017"
"28914714","Yeh, Matthew","2017"
"28862261","Yeh, Matthew","2017"
"28687713","Yeh, Matthew","2017"
"28404639","Yeh, Matthew","2017"
"28340255","Yeh, Matthew","2017"
"28256569","Yeh, Matthew","2017"
"28167322","Yeh, Matthew","2017"
"28051796","Yeh, Matthew","2017"
"31155108","Yeh, Matthew","2017"
"30129972","Adair, Jennifer","2018"
"30101153","Adair, Jennifer","2018"
"29997284","Adair, Jennifer","2018"
"29976742","Adair, Jennifer","2018"
"29720491","Adair, Jennifer","2018"
"29715075","Adair, Jennifer","2018"
"29715074","Adair, Jennifer","2018"
"30319014","Bansal, Aasthaa","2018"
"30260711","Bansal, Aasthaa","2018"
"30121375","Bansal, Aasthaa","2018"
"28238032","Bansal, Aasthaa","2018"
"30231576","Bedford, Trevor","2018"
"30135232","Bedford, Trevor","2018"
"30104379","Bedford, Trevor","2018"
"29790939","Bedford, Trevor","2018"
"29534854","Bedford, Trevor","2018"
"29336306","Bedford, Trevor","2018"
"29211835","Bedford, Trevor","2018"
"29625050","Berger, Alice","2018"
"30359878","Bielas, Jason","2018"
"29562168","Bielas, Jason","2018"
"29486228","Bielas, Jason","2018"
"30174190","Biggins, Sue","2018"
"30117803","Biggins, Sue","2018"
"29897335","Biggins, Sue","2018"
"29804677","Biggins, Sue","2018"
"30425841","Bloom, Jesse","2018"
"30222731","Bloom, Jesse","2018"
"30202659","Bloom, Jesse","2018"
"30188321","Bloom, Jesse","2018"
"30104379","Bloom, Jesse","2018"
"30045982","Bloom, Jesse","2018"
"29975771","Bloom, Jesse","2018"
"29643370","Bloom, Jesse","2018"
"29590010","Bloom, Jesse","2018"
"29534854","Bloom, Jesse","2018"
"29451492","Bloom, Jesse","2018"
"29299533","Bloom, Jesse","2018"
"30152754","Bradley, Philip","2018"
"29914888","Bradley, Philip","2018"
"29523778","Bradley, Philip","2018"
"30388411","Bradley, Robert","2018"
"30322915","Bradley, Robert","2018"
"30107174","Bradley, Robert","2018"
"29681544","Bradley, Robert","2018"
"29666160","Bradley, Robert","2018"
"30507409","Brown, Elizabeth","2018"
"30305637","Brown, Elizabeth","2018"
"30239426","Brown, Elizabeth","2018"
"30121582","Brown, Elizabeth","2018"
"30006791","Brown, Elizabeth","2018"
"29735552","Brown, Elizabeth","2018"
"29016523","Brown, Elizabeth","2018"
"28961677","Brown, Elizabeth","2018"
"30586364","Chen, Ying","2018"
"30334600","Chen, Ying","2018"
"29794492","Chen, Ying","2018"
"29549159","Chen, Ying","2018"
"29293156","Chen, Ying","2018"
"29735700","Clurman, Bruce","2018"
"29295984","Clurman, Bruce","2018"
"30538099","Dai, James","2018"
"30374464","Dai, James","2018"
"30188971","Dai, James","2018"
"29956356","Dai, James","2018"
"29894562","Dai, James","2018"
"29795306","Dai, James","2018"
"29767639","Dai, James","2018"
"30530635","Davidson, Nancy","2018"
"30470782","Davidson, Nancy","2018"
"30228172","Davidson, Nancy","2018"
"30111819","Davidson, Nancy","2018"
"29989839","Davidson, Nancy","2018"
"29939840","Davidson, Nancy","2018"
"29939838","Davidson, Nancy","2018"
"29863451","Davidson, Nancy","2018"
"29633255","Davidson, Nancy","2018"
"29167860","Davidson, Nancy","2018"
"28922788","Davidson, Nancy","2018"
"31447952","Di, Chongzhi","2018"
"29727690","Di, Chongzhi","2018"
"29678799","Di, Chongzhi","2018"
"30711064","Donnell, Deborah","2018"
"30180860","Donnell, Deborah","2018"
"29894385","Donnell, Deborah","2018"
"29557855","Donnell, Deborah","2018"
"29424774","Donnell, Deborah","2018"
"29369164","Donnell, Deborah","2018"
"29206720","Donnell, Deborah","2018"
"30595435","Eisenman, Robert","2018"
"30054853","Eisenman, Robert","2018"
"29920278","Eisenman, Robert","2018"
"29596783","Eisenman, Robert","2018"
"30627300","Etzioni, Ruth","2018"
"30337342","Etzioni, Ruth","2018"
"30306429","Etzioni, Ruth","2018"
"30012269","Etzioni, Ruth","2018"
"29987912","Etzioni, Ruth","2018"
"29905929","Etzioni, Ruth","2018"
"29846947","Etzioni, Ruth","2018"
"29677262","Etzioni, Ruth","2018"
"29496471","Etzioni, Ruth","2018"
"29433975","Etzioni, Ruth","2018"
"29402176","Etzioni, Ruth","2018"
"29370459","Etzioni, Ruth","2018"
"30439517","Feng, Ziding","2018"
"30325864","Feng, Ziding","2018"
"30325862","Feng, Ziding","2018"
"30007586","Feng, Ziding","2018"
"30003238","Feng, Ziding","2018"
"29956356","Feng, Ziding","2018"
"29464091","Feng, Ziding","2018"
"30899120","Fong, Youyi","2018"
"29490026","Fong, Youyi","2018"
"29479861","Fong, Youyi","2018"
"29463233","Fong, Youyi","2018"
"29325070","Fong, Youyi","2018"
"29216395","Fong, Youyi","2018"
"29206722","Fong, Youyi","2018"
"29194547","Fong, Youyi","2018"
"28968816","Fong, Youyi","2018"
"30662827","Fredricks, David","2018"
"30181326","Fredricks, David","2018"
"29997295","Fredricks, David","2018"
"29777867","Fredricks, David","2018"
"29478370","Fredricks, David","2018"
"29396006","Fredricks, David","2018"
"29206774","Fredricks, David","2018"
"30297124","Galloway, Denise","2018"
"29891348","Galloway, Denise","2018"
"29186468","Galloway, Denise","2018"
"30411258","Ghajar, Cyrus","2018"
"30361702","Ghajar, Cyrus","2018"
"29596781","Ghajar, Cyrus","2018"
"29371707","Ghajar, Cyrus","2018"
"30590450","Gilbert, Peter","2018"
"30543657","Gilbert, Peter","2018"
"30247601","Gilbert, Peter","2018"
"30127007","Gilbert, Peter","2018"
"29948579","Gilbert, Peter","2018"
"29898870","Gilbert, Peter","2018"
"29897841","Gilbert, Peter","2018"
"29892140","Gilbert, Peter","2018"
"29732896","Gilbert, Peter","2018"
"29701875","Gilbert, Peter","2018"
"29683765","Gilbert, Peter","2018"
"29666455","Gilbert, Peter","2018"
"29488249","Gilbert, Peter","2018"
"29325070","Gilbert, Peter","2018"
"29194547","Gilbert, Peter","2018"
"29028943","Gilbert, Peter","2018"
"30551257","Gottardo, Raphael","2018"
"30277649","Gottardo, Raphael","2018"
"30131370","Gottardo, Raphael","2018"
"30234197","Gottardo, Raphael","2018"
"29976671","Gottardo, Raphael","2018"
"29931076","Gottardo, Raphael","2018"
"29920562","Gottardo, Raphael","2018"
"29868771","Gottardo, Raphael","2018"
"29855173","Gottardo, Raphael","2018"
"29698406","Gottardo, Raphael","2018"
"29618662","Gottardo, Raphael","2018"
"29909985","Ha, Gavin","2018"
"29806841","Hadland, Brandon","2018"
"29739946","Hadland, Brandon","2018"
"31223174","Halloran, M. Elizabeth","2018"
"30543657","Halloran, M. Elizabeth","2018"
"30462654","Halloran, M. Elizabeth","2018"
"30462635","Halloran, M. Elizabeth","2018"
"30336778","Halloran, M. Elizabeth","2018"
"30306600","Halloran, M. Elizabeth","2018"
"29944709","Halloran, M. Elizabeth","2018"
"29939983","Halloran, M. Elizabeth","2018"
"29847497","Halloran, M. Elizabeth","2018"
"29606991","Halloran, M. Elizabeth","2018"
"29543910","Halloran, M. Elizabeth","2018"
"29463233","Halloran, M. Elizabeth","2018"
"29460714","Halloran, M. Elizabeth","2018"
"29405105","Halloran, M. Elizabeth","2018"
"29088434","Halloran, M. Elizabeth","2018"
"29020332","Halloran, M. Elizabeth","2018"
"28968890","Halloran, M. Elizabeth","2018"
"30296995","Harris, Kelley","2018"
"30388102","He, Qianchuan","2018"
"29306017","He, Qianchuan","2018"
"30577869","Henikoff, Steven","2018"
"30554944","Henikoff, Steven","2018"
"30262484","Henikoff, Steven","2018"
"30073526","Henikoff, Steven","2018"
"30028998","Henikoff, Steven","2018"
"29871772","Henikoff, Steven","2018"
"29716984","Henikoff, Steven","2018"
"29651053","Henikoff, Steven","2018"
"29426353","Henikoff, Steven","2018"
"29386331","Henikoff, Steven","2018"
"29365169","Henikoff, Steven","2018"
"29305387","Henikoff, Steven","2018"
"30576834","Hill, Joshua","2018"
"29988505","Hill, Joshua","2018"
"29969748","Hill, Joshua","2018"
"29952184","Hill, Joshua","2018"
"29753836","Hill, Joshua","2018"
"29670209","Hill, Joshua","2018"
"29617786","Hill, Joshua","2018"
"29554870","Hill, Joshua","2018"
"29156094","Hill, Joshua","2018"
"29020348","Hill, Joshua","2018"
"30510241","Hsu, Li","2018"
"30420793","Hsu, Li","2018"
"30188971","Hsu, Li","2018"
"29921691","Hsu, Li","2018"
"29795306","Hsu, Li","2018"
"29727690","Hsu, Li","2018"
"29510987","Hsu, Li","2018"
"29458155","Hsu, Li","2018"
"29403313","Hsu, Li","2018"
"30906082","Hsu, Li","2018"
"30899120","Huang, Ying","2018"
"30778402","Huang, Ying","2018"
"30590454","Huang, Ying","2018"
"30590450","Huang, Ying","2018"
"30209824","Huang, Ying","2018"
"31061986","Huang, Ying","2018"
"29194547","Huang, Ying","2018"
"28968816","Huang, Ying","2018"
"29641537","Hyrien, Ollivier","2018"
"29732896","Janes, Holly","2018"
"29444553","Janes, Holly","2018"
"29325070","Janes, Holly","2018"
"29216395","Janes, Holly","2018"
"30181600","Kemp, Christopher","2018"
"30149881","Kemp, Christopher","2018"
"30104286","Kemp, Christopher","2018"
"29599409","Kemp, Christopher","2018"
"29528941","Kemp, Christopher","2018"
"29265907","Kemp, Christopher","2018"
"30705922","Kiem, Hans-Peter","2018"
"30590092","Kiem, Hans-Peter","2018"
"30391142","Kiem, Hans-Peter","2018"
"30361514","Kiem, Hans-Peter","2018"
"30291334","Kiem, Hans-Peter","2018"
"30220614","Kiem, Hans-Peter","2018"
"30211249","Kiem, Hans-Peter","2018"
"30129972","Kiem, Hans-Peter","2018"
"30038938","Kiem, Hans-Peter","2018"
"29997284","Kiem, Hans-Peter","2018"
"29976742","Kiem, Hans-Peter","2018"
"29878913","Kiem, Hans-Peter","2018"
"29720491","Kiem, Hans-Peter","2018"
"29685383","Kiem, Hans-Peter","2018"
"29672640","Kiem, Hans-Peter","2018"
"29309056","Kiem, Hans-Peter","2018"
"29256135","Kiem, Hans-Peter","2018"
"30679032","Kooperberg, Charles","2018"
"30541042","Kooperberg, Charles","2018"
"30510241","Kooperberg, Charles","2018"
"30390057","Kooperberg, Charles","2018"
"30388399","Kooperberg, Charles","2018"
"30044860","Kooperberg, Charles","2018"
"30012220","Kooperberg, Charles","2018"
"29912962","Kooperberg, Charles","2018"
"29905378","Kooperberg, Charles","2018"
"29894562","Kooperberg, Charles","2018"
"29878111","Kooperberg, Charles","2018"
"29874175","Kooperberg, Charles","2018"
"29748316","Kooperberg, Charles","2018"
"29549330","Kooperberg, Charles","2018"
"29549329","Kooperberg, Charles","2018"
"29531354","Kooperberg, Charles","2018"
"29455858","Kooperberg, Charles","2018"
"29422604","Kooperberg, Charles","2018"
"30538099","LeBlanc, Michael","2018"
"30446494","LeBlanc, Michael","2018"
"29936140","LeBlanc, Michael","2018"
"29472351","LeBlanc, Michael","2018"
"29396094","LeBlanc, Michael","2018"
"29356608","LeBlanc, Michael","2018"
"29520861","Lindstroem, Sara","2018"
"30291105","Luebeck, Georg","2018"
"29892050","Ma, Jing","2018"
"29892016","Ma, Jing","2018"
"30181244","MacPherson, David","2018"
"30429847","Matsen, Frederick","2018"
"30344357","Matsen, Frederick","2018"
"30332400","Matsen, Frederick","2018"
"30152754","Matsen, Frederick","2018"
"29944760","Matsen, Frederick","2018"
"29474671","Matsen, Frederick","2018"
"30531897","Newell, Evan","2018"
"30409798","Othus, Megan","2018"
"30315234","Othus, Megan","2018"
"30315233","Othus, Megan","2018"
"30277112","Othus, Megan","2018"
"29720734","Othus, Megan","2018"
"29684564","Othus, Megan","2018"
"29618479","Othus, Megan","2018"
"29407182","Othus, Megan","2018"
"30541042","Peters, Ulrike","2018"
"30510241","Peters, Ulrike","2018"
"30476588","Peters, Ulrike","2018"
"30379922","Peters, Ulrike","2018"
"30267214","Peters, Ulrike","2018"
"30188971","Peters, Ulrike","2018"
"30044860","Peters, Ulrike","2018"
"29921691","Peters, Ulrike","2018"
"29878111","Peters, Ulrike","2018"
"29853305","Peters, Ulrike","2018"
"29795306","Peters, Ulrike","2018"
"29727690","Peters, Ulrike","2018"
"29698419","Peters, Ulrike","2018"
"29582567","Peters, Ulrike","2018"
"29518203","Peters, Ulrike","2018"
